query_id,document_id,relevance
3658733605_caption_00,3658733605.jpg,1
3658733605_caption_01,3658733605.jpg,1
3658733605_caption_02,3658733605.jpg,1
3658733605_caption_03,3658733605.jpg,1
3658733605_caption_04,3658733605.jpg,1
3665169936_caption_00,3665169936.jpg,1
3665169936_caption_01,3665169936.jpg,1
3665169936_caption_02,3665169936.jpg,1
3665169936_caption_03,3665169936.jpg,1
3665169936_caption_04,3665169936.jpg,1
3665179773_caption_00,3665179773.jpg,1
3665179773_caption_01,3665179773.jpg,1
3665179773_caption_02,3665179773.jpg,1
3665179773_caption_03,3665179773.jpg,1
3665179773_caption_04,3665179773.jpg,1
3667404919_caption_00,3667404919.jpg,1
3667404919_caption_01,3667404919.jpg,1
3667404919_caption_02,3667404919.jpg,1
3667404919_caption_03,3667404919.jpg,1
3667404919_caption_04,3667404919.jpg,1
3670492902_caption_00,3670492902.jpg,1
3670492902_caption_01,3670492902.jpg,1
3670492902_caption_02,3670492902.jpg,1
3670492902_caption_03,3670492902.jpg,1
3670492902_caption_04,3670492902.jpg,1
367248403_caption_00,367248403.jpg,1
367248403_caption_01,367248403.jpg,1
367248403_caption_02,367248403.jpg,1
367248403_caption_03,367248403.jpg,1
367248403_caption_04,367248403.jpg,1
3676460610_caption_00,3676460610.jpg,1
3676460610_caption_01,3676460610.jpg,1
3676460610_caption_02,3676460610.jpg,1
3676460610_caption_03,3676460610.jpg,1
3676460610_caption_04,3676460610.jpg,1
3683974620_caption_00,3683974620.jpg,1
3683974620_caption_01,3683974620.jpg,1
3683974620_caption_02,3683974620.jpg,1
3683974620_caption_03,3683974620.jpg,1
3683974620_caption_04,3683974620.jpg,1
3685328542_caption_00,3685328542.jpg,1
3685328542_caption_01,3685328542.jpg,1
3685328542_caption_02,3685328542.jpg,1
3685328542_caption_03,3685328542.jpg,1
3685328542_caption_04,3685328542.jpg,1
3687938978_caption_00,3687938978.jpg,1
3687938978_caption_01,3687938978.jpg,1
3687938978_caption_02,3687938978.jpg,1
3687938978_caption_03,3687938978.jpg,1
3687938978_caption_04,3687938978.jpg,1
3690348036_caption_00,3690348036.jpg,1
3690348036_caption_01,3690348036.jpg,1
3690348036_caption_02,3690348036.jpg,1
3690348036_caption_03,3690348036.jpg,1
3690348036_caption_04,3690348036.jpg,1
3691288174_caption_00,3691288174.jpg,1
3691288174_caption_01,3691288174.jpg,1
3691288174_caption_02,3691288174.jpg,1
3691288174_caption_03,3691288174.jpg,1
3691288174_caption_04,3691288174.jpg,1
3691394196_caption_00,3691394196.jpg,1
3691394196_caption_01,3691394196.jpg,1
3691394196_caption_02,3691394196.jpg,1
3691394196_caption_03,3691394196.jpg,1
3691394196_caption_04,3691394196.jpg,1
3691729694_caption_00,3691729694.jpg,1
3691729694_caption_01,3691729694.jpg,1
3691729694_caption_02,3691729694.jpg,1
3691729694_caption_03,3691729694.jpg,1
3691729694_caption_04,3691729694.jpg,1
3692892751_caption_00,3692892751.jpg,1
3692892751_caption_01,3692892751.jpg,1
3692892751_caption_02,3692892751.jpg,1
3692892751_caption_03,3692892751.jpg,1
3692892751_caption_04,3692892751.jpg,1
3694071771_caption_00,3694071771.jpg,1
3694071771_caption_01,3694071771.jpg,1
3694071771_caption_02,3694071771.jpg,1
3694071771_caption_03,3694071771.jpg,1
3694071771_caption_04,3694071771.jpg,1
3696698390_caption_00,3696698390.jpg,1
3696698390_caption_01,3696698390.jpg,1
3696698390_caption_02,3696698390.jpg,1
3696698390_caption_03,3696698390.jpg,1
3696698390_caption_04,3696698390.jpg,1
3698928883_caption_00,3698928883.jpg,1
3698928883_caption_01,3698928883.jpg,1
3698928883_caption_02,3698928883.jpg,1
3698928883_caption_03,3698928883.jpg,1
3698928883_caption_04,3698928883.jpg,1
3701878677_caption_00,3701878677.jpg,1
3701878677_caption_01,3701878677.jpg,1
3701878677_caption_02,3701878677.jpg,1
3701878677_caption_03,3701878677.jpg,1
3701878677_caption_04,3701878677.jpg,1
3702634572_caption_00,3702634572.jpg,1
3702634572_caption_01,3702634572.jpg,1
3702634572_caption_02,3702634572.jpg,1
3702634572_caption_03,3702634572.jpg,1
3702634572_caption_04,3702634572.jpg,1
3703107969_caption_00,3703107969.jpg,1
3703107969_caption_01,3703107969.jpg,1
3703107969_caption_02,3703107969.jpg,1
3703107969_caption_03,3703107969.jpg,1
3703107969_caption_04,3703107969.jpg,1
3703188393_caption_00,3703188393.jpg,1
3703188393_caption_01,3703188393.jpg,1
3703188393_caption_02,3703188393.jpg,1
3703188393_caption_03,3703188393.jpg,1
3703188393_caption_04,3703188393.jpg,1
3703413486_caption_00,3703413486.jpg,1
3703413486_caption_01,3703413486.jpg,1
3703413486_caption_02,3703413486.jpg,1
3703413486_caption_03,3703413486.jpg,1
3703413486_caption_04,3703413486.jpg,1
3704097614_caption_00,3704097614.jpg,1
3704097614_caption_01,3704097614.jpg,1
3704097614_caption_02,3704097614.jpg,1
3704097614_caption_03,3704097614.jpg,1
3704097614_caption_04,3704097614.jpg,1
3704995657_caption_00,3704995657.jpg,1
3704995657_caption_01,3704995657.jpg,1
3704995657_caption_02,3704995657.jpg,1
3704995657_caption_03,3704995657.jpg,1
3704995657_caption_04,3704995657.jpg,1
3705430840_caption_00,3705430840.jpg,1
3705430840_caption_01,3705430840.jpg,1
3705430840_caption_02,3705430840.jpg,1
3705430840_caption_03,3705430840.jpg,1
3705430840_caption_04,3705430840.jpg,1
3706602030_caption_00,3706602030.jpg,1
3706602030_caption_01,3706602030.jpg,1
3706602030_caption_02,3706602030.jpg,1
3706602030_caption_03,3706602030.jpg,1
3706602030_caption_04,3706602030.jpg,1
3706653103_caption_00,3706653103.jpg,1
3706653103_caption_01,3706653103.jpg,1
3706653103_caption_02,3706653103.jpg,1
3706653103_caption_03,3706653103.jpg,1
3706653103_caption_04,3706653103.jpg,1
3710675147_caption_00,3710675147.jpg,1
3710675147_caption_01,3710675147.jpg,1
3710675147_caption_02,3710675147.jpg,1
3710675147_caption_03,3710675147.jpg,1
3710675147_caption_04,3710675147.jpg,1
3711113772_caption_00,3711113772.jpg,1
3711113772_caption_01,3711113772.jpg,1
3711113772_caption_02,3711113772.jpg,1
3711113772_caption_03,3711113772.jpg,1
3711113772_caption_04,3711113772.jpg,1
3711344791_caption_00,3711344791.jpg,1
3711344791_caption_01,3711344791.jpg,1
3711344791_caption_02,3711344791.jpg,1
3711344791_caption_03,3711344791.jpg,1
3711344791_caption_04,3711344791.jpg,1
3711354907_caption_00,3711354907.jpg,1
3711354907_caption_01,3711354907.jpg,1
3711354907_caption_02,3711354907.jpg,1
3711354907_caption_03,3711354907.jpg,1
3711354907_caption_04,3711354907.jpg,1
3711606914_caption_00,3711606914.jpg,1
3711606914_caption_01,3711606914.jpg,1
3711606914_caption_02,3711606914.jpg,1
3711606914_caption_03,3711606914.jpg,1
3711606914_caption_04,3711606914.jpg,1
3712463209_caption_00,3712463209.jpg,1
3712463209_caption_01,3712463209.jpg,1
3712463209_caption_02,3712463209.jpg,1
3712463209_caption_03,3712463209.jpg,1
3712463209_caption_04,3712463209.jpg,1
3715201165_caption_00,3715201165.jpg,1
3715201165_caption_01,3715201165.jpg,1
3715201165_caption_02,3715201165.jpg,1
3715201165_caption_03,3715201165.jpg,1
3715201165_caption_04,3715201165.jpg,1
3716647219_caption_00,3716647219.jpg,1
3716647219_caption_01,3716647219.jpg,1
3716647219_caption_02,3716647219.jpg,1
3716647219_caption_03,3716647219.jpg,1
3716647219_caption_04,3716647219.jpg,1
3718892835_caption_00,3718892835.jpg,1
3718892835_caption_01,3718892835.jpg,1
3718892835_caption_02,3718892835.jpg,1
3718892835_caption_03,3718892835.jpg,1
3718892835_caption_04,3718892835.jpg,1
3720210639_caption_00,3720210639.jpg,1
3720210639_caption_01,3720210639.jpg,1
3720210639_caption_02,3720210639.jpg,1
3720210639_caption_03,3720210639.jpg,1
3720210639_caption_04,3720210639.jpg,1
3721082512_caption_00,3721082512.jpg,1
3721082512_caption_01,3721082512.jpg,1
3721082512_caption_02,3721082512.jpg,1
3721082512_caption_03,3721082512.jpg,1
3721082512_caption_04,3721082512.jpg,1
3721584359_caption_00,3721584359.jpg,1
3721584359_caption_01,3721584359.jpg,1
3721584359_caption_02,3721584359.jpg,1
3721584359_caption_03,3721584359.jpg,1
3721584359_caption_04,3721584359.jpg,1
3721822959_caption_00,3721822959.jpg,1
3721822959_caption_01,3721822959.jpg,1
3721822959_caption_02,3721822959.jpg,1
3721822959_caption_03,3721822959.jpg,1
3721822959_caption_04,3721822959.jpg,1
3721977689_caption_00,3721977689.jpg,1
3721977689_caption_01,3721977689.jpg,1
3721977689_caption_02,3721977689.jpg,1
3721977689_caption_03,3721977689.jpg,1
3721977689_caption_04,3721977689.jpg,1
3722006169_caption_00,3722006169.jpg,1
3722006169_caption_01,3722006169.jpg,1
3722006169_caption_02,3722006169.jpg,1
3722006169_caption_03,3722006169.jpg,1
3722006169_caption_04,3722006169.jpg,1
3722051605_caption_00,3722051605.jpg,1
3722051605_caption_01,3722051605.jpg,1
3722051605_caption_02,3722051605.jpg,1
3722051605_caption_03,3722051605.jpg,1
3722051605_caption_04,3722051605.jpg,1
3722423338_caption_00,3722423338.jpg,1
3722423338_caption_01,3722423338.jpg,1
3722423338_caption_02,3722423338.jpg,1
3722423338_caption_03,3722423338.jpg,1
3722423338_caption_04,3722423338.jpg,1
372243070_caption_00,372243070.jpg,1
372243070_caption_01,372243070.jpg,1
372243070_caption_02,372243070.jpg,1
372243070_caption_03,372243070.jpg,1
372243070_caption_04,372243070.jpg,1
3722449720_caption_00,3722449720.jpg,1
3722449720_caption_01,3722449720.jpg,1
3722449720_caption_02,3722449720.jpg,1
3722449720_caption_03,3722449720.jpg,1
3722449720_caption_04,3722449720.jpg,1
3722457086_caption_00,3722457086.jpg,1
3722457086_caption_01,3722457086.jpg,1
3722457086_caption_02,3722457086.jpg,1
3722457086_caption_03,3722457086.jpg,1
3722457086_caption_04,3722457086.jpg,1
3722504168_caption_00,3722504168.jpg,1
3722504168_caption_01,3722504168.jpg,1
3722504168_caption_02,3722504168.jpg,1
3722504168_caption_03,3722504168.jpg,1
3722504168_caption_04,3722504168.jpg,1
3722540104_caption_00,3722540104.jpg,1
3722540104_caption_01,3722540104.jpg,1
3722540104_caption_02,3722540104.jpg,1
3722540104_caption_03,3722540104.jpg,1
3722540104_caption_04,3722540104.jpg,1
3722643122_caption_00,3722643122.jpg,1
3722643122_caption_01,3722643122.jpg,1
3722643122_caption_02,3722643122.jpg,1
3722643122_caption_03,3722643122.jpg,1
3722643122_caption_04,3722643122.jpg,1
3722671516_caption_00,3722671516.jpg,1
3722671516_caption_01,3722671516.jpg,1
3722671516_caption_02,3722671516.jpg,1
3722671516_caption_03,3722671516.jpg,1
3722671516_caption_04,3722671516.jpg,1
3725177385_caption_00,3725177385.jpg,1
3725177385_caption_01,3725177385.jpg,1
3725177385_caption_02,3725177385.jpg,1
3725177385_caption_03,3725177385.jpg,1
3725177385_caption_04,3725177385.jpg,1
3726025663_caption_00,3726025663.jpg,1
3726025663_caption_01,3726025663.jpg,1
3726025663_caption_02,3726025663.jpg,1
3726025663_caption_03,3726025663.jpg,1
3726025663_caption_04,3726025663.jpg,1
3726076549_caption_00,3726076549.jpg,1
3726076549_caption_01,3726076549.jpg,1
3726076549_caption_02,3726076549.jpg,1
3726076549_caption_03,3726076549.jpg,1
3726076549_caption_04,3726076549.jpg,1
3726120436_caption_00,3726120436.jpg,1
3726120436_caption_01,3726120436.jpg,1
3726120436_caption_02,3726120436.jpg,1
3726120436_caption_03,3726120436.jpg,1
3726120436_caption_04,3726120436.jpg,1
3729405438_caption_00,3729405438.jpg,1
3729405438_caption_01,3729405438.jpg,1
3729405438_caption_02,3729405438.jpg,1
3729405438_caption_03,3729405438.jpg,1
3729405438_caption_04,3729405438.jpg,1
3730457171_caption_00,3730457171.jpg,1
3730457171_caption_01,3730457171.jpg,1
3730457171_caption_02,3730457171.jpg,1
3730457171_caption_03,3730457171.jpg,1
3730457171_caption_04,3730457171.jpg,1
3731739486_caption_00,3731739486.jpg,1
3731739486_caption_01,3731739486.jpg,1
3731739486_caption_02,3731739486.jpg,1
3731739486_caption_03,3731739486.jpg,1
3731739486_caption_04,3731739486.jpg,1
3733511876_caption_00,3733511876.jpg,1
3733511876_caption_01,3733511876.jpg,1
3733511876_caption_02,3733511876.jpg,1
3733511876_caption_03,3733511876.jpg,1
3733511876_caption_04,3733511876.jpg,1
3734864_caption_00,3734864.jpg,1
3734864_caption_01,3734864.jpg,1
3734864_caption_02,3734864.jpg,1
3734864_caption_03,3734864.jpg,1
3734864_caption_04,3734864.jpg,1
3735771637_caption_00,3735771637.jpg,1
3735771637_caption_01,3735771637.jpg,1
3735771637_caption_02,3735771637.jpg,1
3735771637_caption_03,3735771637.jpg,1
3735771637_caption_04,3735771637.jpg,1
3735801713_caption_00,3735801713.jpg,1
3735801713_caption_01,3735801713.jpg,1
3735801713_caption_02,3735801713.jpg,1
3735801713_caption_03,3735801713.jpg,1
3735801713_caption_04,3735801713.jpg,1
3736561898_caption_00,3736561898.jpg,1
3736561898_caption_01,3736561898.jpg,1
3736561898_caption_02,3736561898.jpg,1
3736561898_caption_03,3736561898.jpg,1
3736561898_caption_04,3736561898.jpg,1
373759186_caption_00,373759186.jpg,1
373759186_caption_01,373759186.jpg,1
373759186_caption_02,373759186.jpg,1
373759186_caption_03,373759186.jpg,1
373759186_caption_04,373759186.jpg,1
3742963998_caption_00,3742963998.jpg,1
3742963998_caption_01,3742963998.jpg,1
3742963998_caption_02,3742963998.jpg,1
3742963998_caption_03,3742963998.jpg,1
3742963998_caption_04,3742963998.jpg,1
3744182161_caption_00,3744182161.jpg,1
3744182161_caption_01,3744182161.jpg,1
3744182161_caption_02,3744182161.jpg,1
3744182161_caption_03,3744182161.jpg,1
3744182161_caption_04,3744182161.jpg,1
3748481499_caption_00,3748481499.jpg,1
3748481499_caption_01,3748481499.jpg,1
3748481499_caption_02,3748481499.jpg,1
3748481499_caption_03,3748481499.jpg,1
3748481499_caption_04,3748481499.jpg,1
375171241_caption_00,375171241.jpg,1
375171241_caption_01,375171241.jpg,1
375171241_caption_02,375171241.jpg,1
375171241_caption_03,375171241.jpg,1
375171241_caption_04,375171241.jpg,1
375947808_caption_00,375947808.jpg,1
375947808_caption_01,375947808.jpg,1
375947808_caption_02,375947808.jpg,1
375947808_caption_03,375947808.jpg,1
375947808_caption_04,375947808.jpg,1
3773298212_caption_00,3773298212.jpg,1
3773298212_caption_01,3773298212.jpg,1
3773298212_caption_02,3773298212.jpg,1
3773298212_caption_03,3773298212.jpg,1
3773298212_caption_04,3773298212.jpg,1
3773304894_caption_00,3773304894.jpg,1
3773304894_caption_01,3773304894.jpg,1
3773304894_caption_02,3773304894.jpg,1
3773304894_caption_03,3773304894.jpg,1
3773304894_caption_04,3773304894.jpg,1
3775526174_caption_00,3775526174.jpg,1
3775526174_caption_01,3775526174.jpg,1
3775526174_caption_02,3775526174.jpg,1
3775526174_caption_03,3775526174.jpg,1
3775526174_caption_04,3775526174.jpg,1
3775917632_caption_00,3775917632.jpg,1
3775917632_caption_01,3775917632.jpg,1
3775917632_caption_02,3775917632.jpg,1
3775917632_caption_03,3775917632.jpg,1
3775917632_caption_04,3775917632.jpg,1
378434971_caption_00,378434971.jpg,1
378434971_caption_01,378434971.jpg,1
378434971_caption_02,378434971.jpg,1
378434971_caption_03,378434971.jpg,1
378434971_caption_04,378434971.jpg,1
3784577325_caption_00,3784577325.jpg,1
3784577325_caption_01,3784577325.jpg,1
3784577325_caption_02,3784577325.jpg,1
3784577325_caption_03,3784577325.jpg,1
3784577325_caption_04,3784577325.jpg,1
3787916331_caption_00,3787916331.jpg,1
3787916331_caption_01,3787916331.jpg,1
3787916331_caption_02,3787916331.jpg,1
3787916331_caption_03,3787916331.jpg,1
3787916331_caption_04,3787916331.jpg,1
3789378919_caption_00,3789378919.jpg,1
3789378919_caption_01,3789378919.jpg,1
3789378919_caption_02,3789378919.jpg,1
3789378919_caption_03,3789378919.jpg,1
3789378919_caption_04,3789378919.jpg,1
37908123_caption_00,37908123.jpg,1
37908123_caption_01,37908123.jpg,1
37908123_caption_02,37908123.jpg,1
37908123_caption_03,37908123.jpg,1
37908123_caption_04,37908123.jpg,1
3796818804_caption_00,3796818804.jpg,1
3796818804_caption_01,3796818804.jpg,1
3796818804_caption_02,3796818804.jpg,1
3796818804_caption_03,3796818804.jpg,1
3796818804_caption_04,3796818804.jpg,1
381052465_caption_00,381052465.jpg,1
381052465_caption_01,381052465.jpg,1
381052465_caption_02,381052465.jpg,1
381052465_caption_03,381052465.jpg,1
381052465_caption_04,381052465.jpg,1
38130732_caption_00,38130732.jpg,1
38130732_caption_01,38130732.jpg,1
38130732_caption_02,38130732.jpg,1
38130732_caption_03,38130732.jpg,1
38130732_caption_04,38130732.jpg,1
3815003515_caption_00,3815003515.jpg,1
3815003515_caption_01,3815003515.jpg,1
3815003515_caption_02,3815003515.jpg,1
3815003515_caption_03,3815003515.jpg,1
3815003515_caption_04,3815003515.jpg,1
3815075229_caption_00,3815075229.jpg,1
3815075229_caption_01,3815075229.jpg,1
3815075229_caption_02,3815075229.jpg,1
3815075229_caption_03,3815075229.jpg,1
3815075229_caption_04,3815075229.jpg,1
3815142931_caption_00,3815142931.jpg,1
3815142931_caption_01,3815142931.jpg,1
3815142931_caption_02,3815142931.jpg,1
3815142931_caption_03,3815142931.jpg,1
3815142931_caption_04,3815142931.jpg,1
3815318559_caption_00,3815318559.jpg,1
3815318559_caption_01,3815318559.jpg,1
3815318559_caption_02,3815318559.jpg,1
3815318559_caption_03,3815318559.jpg,1
3815318559_caption_04,3815318559.jpg,1
3815355917_caption_00,3815355917.jpg,1
3815355917_caption_01,3815355917.jpg,1
3815355917_caption_02,3815355917.jpg,1
3815355917_caption_03,3815355917.jpg,1
3815355917_caption_04,3815355917.jpg,1
3815669424_caption_00,3815669424.jpg,1
3815669424_caption_01,3815669424.jpg,1
3815669424_caption_02,3815669424.jpg,1
3815669424_caption_03,3815669424.jpg,1
3815669424_caption_04,3815669424.jpg,1
3816107544_caption_00,3816107544.jpg,1
3816107544_caption_01,3816107544.jpg,1
3816107544_caption_02,3816107544.jpg,1
3816107544_caption_03,3816107544.jpg,1
3816107544_caption_04,3816107544.jpg,1
3816206376_caption_00,3816206376.jpg,1
3816206376_caption_01,3816206376.jpg,1
3816206376_caption_02,3816206376.jpg,1
3816206376_caption_03,3816206376.jpg,1
3816206376_caption_04,3816206376.jpg,1
3816384696_caption_00,3816384696.jpg,1
3816384696_caption_01,3816384696.jpg,1
3816384696_caption_02,3816384696.jpg,1
3816384696_caption_03,3816384696.jpg,1
3816384696_caption_04,3816384696.jpg,1
3819480825_caption_00,3819480825.jpg,1
3819480825_caption_01,3819480825.jpg,1
3819480825_caption_02,3819480825.jpg,1
3819480825_caption_03,3819480825.jpg,1
3819480825_caption_04,3819480825.jpg,1
3824159954_caption_00,3824159954.jpg,1
3824159954_caption_01,3824159954.jpg,1
3824159954_caption_02,3824159954.jpg,1
3824159954_caption_03,3824159954.jpg,1
3824159954_caption_04,3824159954.jpg,1
3825750029_caption_00,3825750029.jpg,1
3825750029_caption_01,3825750029.jpg,1
3825750029_caption_02,3825750029.jpg,1
3825750029_caption_03,3825750029.jpg,1
3825750029_caption_04,3825750029.jpg,1
3826412989_caption_00,3826412989.jpg,1
3826412989_caption_01,3826412989.jpg,1
3826412989_caption_02,3826412989.jpg,1
3826412989_caption_03,3826412989.jpg,1
3826412989_caption_04,3826412989.jpg,1
3831987297_caption_00,3831987297.jpg,1
3831987297_caption_01,3831987297.jpg,1
3831987297_caption_02,3831987297.jpg,1
3831987297_caption_03,3831987297.jpg,1
3831987297_caption_04,3831987297.jpg,1
383657310_caption_00,383657310.jpg,1
383657310_caption_01,383657310.jpg,1
383657310_caption_02,383657310.jpg,1
383657310_caption_03,383657310.jpg,1
383657310_caption_04,383657310.jpg,1
3839004579_caption_00,3839004579.jpg,1
3839004579_caption_01,3839004579.jpg,1
3839004579_caption_02,3839004579.jpg,1
3839004579_caption_03,3839004579.jpg,1
3839004579_caption_04,3839004579.jpg,1
384104693_caption_00,384104693.jpg,1
384104693_caption_01,384104693.jpg,1
384104693_caption_02,384104693.jpg,1
384104693_caption_03,384104693.jpg,1
384104693_caption_04,384104693.jpg,1
384465575_caption_00,384465575.jpg,1
384465575_caption_01,384465575.jpg,1
384465575_caption_02,384465575.jpg,1
384465575_caption_03,384465575.jpg,1
384465575_caption_04,384465575.jpg,1
3847619635_caption_00,3847619635.jpg,1
3847619635_caption_01,3847619635.jpg,1
3847619635_caption_02,3847619635.jpg,1
3847619635_caption_03,3847619635.jpg,1
3847619635_caption_04,3847619635.jpg,1
3849814541_caption_00,3849814541.jpg,1
3849814541_caption_01,3849814541.jpg,1
3849814541_caption_02,3849814541.jpg,1
3849814541_caption_03,3849814541.jpg,1
3849814541_caption_04,3849814541.jpg,1
3855157718_caption_00,3855157718.jpg,1
3855157718_caption_01,3855157718.jpg,1
3855157718_caption_02,3855157718.jpg,1
3855157718_caption_03,3855157718.jpg,1
3855157718_caption_04,3855157718.jpg,1
3855173636_caption_00,3855173636.jpg,1
3855173636_caption_01,3855173636.jpg,1
3855173636_caption_02,3855173636.jpg,1
3855173636_caption_03,3855173636.jpg,1
3855173636_caption_04,3855173636.jpg,1
3855962376_caption_00,3855962376.jpg,1
3855962376_caption_01,3855962376.jpg,1
3855962376_caption_02,3855962376.jpg,1
3855962376_caption_03,3855962376.jpg,1
3855962376_caption_04,3855962376.jpg,1
3856990752_caption_00,3856990752.jpg,1
3856990752_caption_01,3856990752.jpg,1
3856990752_caption_02,3856990752.jpg,1
3856990752_caption_03,3856990752.jpg,1
3856990752_caption_04,3856990752.jpg,1
3861754914_caption_00,3861754914.jpg,1
3861754914_caption_01,3861754914.jpg,1
3861754914_caption_02,3861754914.jpg,1
3861754914_caption_03,3861754914.jpg,1
3861754914_caption_04,3861754914.jpg,1
3862675867_caption_00,3862675867.jpg,1
3862675867_caption_01,3862675867.jpg,1
3862675867_caption_02,3862675867.jpg,1
3862675867_caption_03,3862675867.jpg,1
3862675867_caption_04,3862675867.jpg,1
3864288506_caption_00,3864288506.jpg,1
3864288506_caption_01,3864288506.jpg,1
3864288506_caption_02,3864288506.jpg,1
3864288506_caption_03,3864288506.jpg,1
3864288506_caption_04,3864288506.jpg,1
387466573_caption_00,387466573.jpg,1
387466573_caption_01,387466573.jpg,1
387466573_caption_02,387466573.jpg,1
387466573_caption_03,387466573.jpg,1
387466573_caption_04,387466573.jpg,1
3874741721_caption_00,3874741721.jpg,1
3874741721_caption_01,3874741721.jpg,1
3874741721_caption_02,3874741721.jpg,1
3874741721_caption_03,3874741721.jpg,1
3874741721_caption_04,3874741721.jpg,1
3876652419_caption_00,3876652419.jpg,1
3876652419_caption_01,3876652419.jpg,1
3876652419_caption_02,3876652419.jpg,1
3876652419_caption_03,3876652419.jpg,1
3876652419_caption_04,3876652419.jpg,1
3876751750_caption_00,3876751750.jpg,1
3876751750_caption_01,3876751750.jpg,1
3876751750_caption_02,3876751750.jpg,1
3876751750_caption_03,3876751750.jpg,1
3876751750_caption_04,3876751750.jpg,1
3877444622_caption_00,3877444622.jpg,1
3877444622_caption_01,3877444622.jpg,1
3877444622_caption_02,3877444622.jpg,1
3877444622_caption_03,3877444622.jpg,1
3877444622_caption_04,3877444622.jpg,1
3885034832_caption_00,3885034832.jpg,1
3885034832_caption_01,3885034832.jpg,1
3885034832_caption_02,3885034832.jpg,1
3885034832_caption_03,3885034832.jpg,1
3885034832_caption_04,3885034832.jpg,1
388747389_caption_00,388747389.jpg,1
388747389_caption_01,388747389.jpg,1
388747389_caption_02,388747389.jpg,1
388747389_caption_03,388747389.jpg,1
388747389_caption_04,388747389.jpg,1
3890981926_caption_00,3890981926.jpg,1
3890981926_caption_01,3890981926.jpg,1
3890981926_caption_02,3890981926.jpg,1
3890981926_caption_03,3890981926.jpg,1
3890981926_caption_04,3890981926.jpg,1
3890984576_caption_00,3890984576.jpg,1
3890984576_caption_01,3890984576.jpg,1
3890984576_caption_02,3890984576.jpg,1
3890984576_caption_03,3890984576.jpg,1
3890984576_caption_04,3890984576.jpg,1
3893946197_caption_00,3893946197.jpg,1
3893946197_caption_01,3893946197.jpg,1
3893946197_caption_02,3893946197.jpg,1
3893946197_caption_03,3893946197.jpg,1
3893946197_caption_04,3893946197.jpg,1
3897459678_caption_00,3897459678.jpg,1
3897459678_caption_01,3897459678.jpg,1
3897459678_caption_02,3897459678.jpg,1
3897459678_caption_03,3897459678.jpg,1
3897459678_caption_04,3897459678.jpg,1
3902152203_caption_00,3902152203.jpg,1
3902152203_caption_01,3902152203.jpg,1
3902152203_caption_02,3902152203.jpg,1
3902152203_caption_03,3902152203.jpg,1
3902152203_caption_04,3902152203.jpg,1
3904368912_caption_00,3904368912.jpg,1
3904368912_caption_01,3904368912.jpg,1
3904368912_caption_02,3904368912.jpg,1
3904368912_caption_03,3904368912.jpg,1
3904368912_caption_04,3904368912.jpg,1
3908271774_caption_00,3908271774.jpg,1
3908271774_caption_01,3908271774.jpg,1
3908271774_caption_02,3908271774.jpg,1
3908271774_caption_03,3908271774.jpg,1
3908271774_caption_04,3908271774.jpg,1
390992102_caption_00,390992102.jpg,1
390992102_caption_01,390992102.jpg,1
390992102_caption_02,390992102.jpg,1
390992102_caption_03,390992102.jpg,1
390992102_caption_04,390992102.jpg,1
3930187102_caption_00,3930187102.jpg,1
3930187102_caption_01,3930187102.jpg,1
3930187102_caption_02,3930187102.jpg,1
3930187102_caption_03,3930187102.jpg,1
3930187102_caption_04,3930187102.jpg,1
3930850693_caption_00,3930850693.jpg,1
3930850693_caption_01,3930850693.jpg,1
3930850693_caption_02,3930850693.jpg,1
3930850693_caption_03,3930850693.jpg,1
3930850693_caption_04,3930850693.jpg,1
3931111565_caption_00,3931111565.jpg,1
3931111565_caption_01,3931111565.jpg,1
3931111565_caption_02,3931111565.jpg,1
3931111565_caption_03,3931111565.jpg,1
3931111565_caption_04,3931111565.jpg,1
3937269663_caption_00,3937269663.jpg,1
3937269663_caption_01,3937269663.jpg,1
3937269663_caption_02,3937269663.jpg,1
3937269663_caption_03,3937269663.jpg,1
3937269663_caption_04,3937269663.jpg,1
3942050764_caption_00,3942050764.jpg,1
3942050764_caption_01,3942050764.jpg,1
3942050764_caption_02,3942050764.jpg,1
3942050764_caption_03,3942050764.jpg,1
3942050764_caption_04,3942050764.jpg,1
39490282_caption_00,39490282.jpg,1
39490282_caption_01,39490282.jpg,1
39490282_caption_02,39490282.jpg,1
39490282_caption_03,39490282.jpg,1
39490282_caption_04,39490282.jpg,1
3951498887_caption_00,3951498887.jpg,1
3951498887_caption_01,3951498887.jpg,1
3951498887_caption_02,3951498887.jpg,1
3951498887_caption_03,3951498887.jpg,1
3951498887_caption_04,3951498887.jpg,1
3952821132_caption_00,3952821132.jpg,1
3952821132_caption_01,3952821132.jpg,1
3952821132_caption_02,3952821132.jpg,1
3952821132_caption_03,3952821132.jpg,1
3952821132_caption_04,3952821132.jpg,1
3952964772_caption_00,3952964772.jpg,1
3952964772_caption_01,3952964772.jpg,1
3952964772_caption_02,3952964772.jpg,1
3952964772_caption_03,3952964772.jpg,1
3952964772_caption_04,3952964772.jpg,1
3963616424_caption_00,3963616424.jpg,1
3963616424_caption_01,3963616424.jpg,1
3963616424_caption_02,3963616424.jpg,1
3963616424_caption_03,3963616424.jpg,1
3963616424_caption_04,3963616424.jpg,1
3965588075_caption_00,3965588075.jpg,1
3965588075_caption_01,3965588075.jpg,1
3965588075_caption_02,3965588075.jpg,1
3965588075_caption_03,3965588075.jpg,1
